file_a,file_b,cluster_a,cluster_b,label,d_find,d_phash,d_whash
0436_22564439.jpg,0436_30608861.jpg,0436,0436,within,98,78,76
0436_27568517.jpg,0436_33856364.jpg,0436,0436,within,82,86,31
0436_13604303.jpg,0436_13604306.jpg,0436,0436,within,0,0,0
0436_22564439.jpg,0436_27568517.jpg,0436,0436,within,80,74,59
0484_13172451.jpg,0484_13356205.jpg,0484,0484,within,70,76,52
0484_12250986.jpg,0484_15149769.jpg,0484,0484,within,48,42,40
0484_12171330.jpg,0484_15150032.jpg,0484,0484,within,74,60,38
0484_12702488.jpg,0484_14918373.jpg,0484,0484,within,54,48,12
0484_12171330.jpg,0484_22199878.jpg,0484,0484,within,54,46,32
0553_33137123.jpg,0553_33484108.jpg,0553,0553,within,46,42,22
0553_13480832.jpg,0553_20474313.jpg,0553,0553,within,46,40,10
0553_32656711.jpg,0553_33215216.jpg,0553,0553,within,62,50,18
0553_13480832.jpg,0553_32637344.jpg,0553,0553,within,58,56,18
0553_32656711.jpg,0553_33137123.jpg,0553,0553,within,50,40,28
0587_13676107.jpg,0587_13912045.jpg,0587,0587,within,34,30,20
0587_13637060.jpg,0587_18685557.jpg,0587,0587,within,18,12,6
0587_13912045.jpg,0587_14585824.jpg,0587,0587,within,26,26,14
0587_13537734.jpg,0587_18685557.jpg,0587,0587,within,32,26,14
0587_13637060.jpg,0587_14450526.jpg,0587,0587,within,26,24,8
0110_13646973.jpg,0110_28878579.jpg,0110,0110,within,44,32,26
0110_10896824.jpg,0110_28973652.jpg,0110,0110,within,28,28,24
0110_19263362.jpg,0110_24404743.jpg,0110,0110,within,48,56,32
0110_10437810.jpg,0110_10548915.jpg,0110,0110,within,66,54,34
0110_12029343.jpg,0110_15244846.jpg,0110,0110,within,38,46,26
0891_24742586.jpg,0891_24744175.jpg,0891,0891,within,60,46,24
0891_24534433.jpg,0891_24591229.jpg,0891,0891,within,36,40,22
0891_24032567.jpg,0891_24702852.jpg,0891,0891,within,62,62,30
0891_24622318.jpg,0891_31102869.jpg,0891,0891,within,42,48,34
0891_24032567.jpg,0891_24417247.jpg,0891,0891,within,68,70,24
0689_17497574.jpg,0689_17920957.jpg,0689,0689,within,82,76,48
0689_17187853.jpg,0689_17528697.jpg,0689,0689,within,78,68,30
0689_18079031.jpg,0689_19299443.jpg,0689,0689,within,54,54,26
0689_17542683.jpg,0689_19299443.jpg,0689,0689,within,70,64,22
0689_17188153.jpg,0689_19299443.jpg,0689,0689,within,66,66,44
0091_11263066.jpg,0091_11341328.jpg,0091,0091,within,82,72,52
0091_10244287.jpg,0091_13624624.jpg,0091,0091,within,80,86,66
0091_10248546.jpg,0091_11476545.jpg,0091,0091,within,84,78,70
0091_10715324.jpg,0091_15484244.jpg,0091,0091,within,74,76,45
0091_13369293.jpg,0091_17576352.jpg,0091,0091,within,70,74,58
0509_14675755.jpg,0509_33730533.jpg,0509,0509,within,56,52,32
0509_33844544.jpg,0509_34666153.jpg,0509,0509,within,60,58,30
0509_15785386.jpg,0509_34201202.jpg,0509,0509,within,58,54,30
0509_16142402.jpg,0509_34685445.jpg,0509,0509,within,56,56,40
0509_13016976.jpg,0509_28871360.jpg,0509,0509,within,74,62,32
0476_18267408.jpg,0476_26083480.jpg,0476,0476,within,76,68,16
0476_13073404.jpg,0476_21023811.jpg,0476,0476,within,90,82,44
0476_11648723.jpg,0476_22285087.jpg,0476,0476,within,102,92,64
0476_11648606.jpg,0476_31999616.jpg,0476,0476,within,64,60,18
0476_31543284.jpg,0476_34187808.jpg,0476,0476,within,84,82,46
0996_28798382.jpg,0996_29393570.jpg,0996,0996,within,26,26,12
0996_29588791.jpg,0996_29991204.jpg,0996,0996,within,26,28,20
0996_29347044.jpg,0996_29575573.jpg,0996,0996,within,36,42,34
0996_28901876.jpg,0996_29881377.jpg,0996,0996,within,52,52,32
0996_29336058.jpg,0996_29850878.jpg,0996,0996,within,42,40,26
0310_10623701.jpg,0310_13576482.jpg,0310,0310,within,26,20,14
0310_12814427.jpg,0310_12959177.jpg,0310,0310,within,46,38,41
0310_12769699.jpg,0310_12819958.jpg,0310,0310,within,44,38,36
0310_12159655.jpg,0310_12811111.jpg,0310,0310,within,38,34,25
0310_12848038.jpg,0310_12852616.jpg,0310,0310,within,48,48,48
0114_12494613.jpg,0114_15901537.jpg,0114,0114,within,66,64,17
0114_10726910.jpg,0114_15046901.jpg,0114,0114,within,68,70,27
0114_16842313.jpg,0114_18556150.jpg,0114,0114,within,76,68,30
0114_10973411.jpg,0114_15106899.jpg,0114,0114,within,76,74,17
0114_10194318.jpg,0114_10571272.jpg,0114,0114,within,82,92,20
0365_14851371.jpg,0365_15820296.jpg,0365,0365,within,24,30,2
0365_10613599.jpg,0365_10885375.jpg,0365,0365,within,18,20,4
0365_12691466.jpg,0365_26227266.jpg,0365,0365,within,44,44,10
0365_13537155.jpg,0365_21460919.jpg,0365,0365,within,46,48,12
0365_24661746.jpg,0365_31933327.jpg,0365,0365,within,32,34,6
0755_22515719.jpg,0755_24958640.jpg,0755,0755,within,56,62,26
0755_22024603.jpg,0755_22515719.jpg,0755,0755,within,44,32,8
0755_22388840.jpg,0755_34472204.jpg,0755,0755,within,60,50,34
0755_22388840.jpg,0755_24958640.jpg,0755,0755,within,42,44,10
0755_21001863.jpg,0755_22388840.jpg,0755,0755,within,40,38,8
0917_24766214.jpg,0917_32091343.jpg,0917,0917,within,66,64,12
0917_25608035.jpg,0917_32108477.jpg,0917,0917,within,60,60,8
0917_25608035.jpg,0917_34155883.jpg,0917,0917,within,46,44,8
0917_32090325.jpg,0917_32108473.jpg,0917,0917,within,48,50,14
0917_32090325.jpg,0917_33353857.jpg,0917,0917,within,34,28,6
0795_28073884.jpg,0795_29919721.jpg,0795,0795,within,48,48,18
0795_28094483.jpg,0795_33675193.jpg,0795,0795,within,42,38,16
0795_30524044.jpg,0795_30738621.jpg,0795,0795,within,58,56,30
0795_22814889.jpg,0795_30524044.jpg,0795,0795,within,56,56,22
0795_28136784.jpg,0795_29457168.jpg,0795,0795,within,42,48,12
0374_11085034.jpg,0374_23612294.jpg,0374,0374,within,68,70,68
0374_11553628.jpg,0374_11702318.jpg,0374,0374,within,72,68,69
0374_20114175.jpg,0374_23359933.jpg,0374,0374,within,76,72,49
0374_12462268.jpg,0374_23554305.jpg,0374,0374,within,90,92,77
0374_11656375.jpg,0374_23996711.jpg,0374,0374,within,82,80,31
0244_21478199.jpg,0244_32472262.jpg,0244,0244,within,66,66,36
0244_11921159.jpg,0244_16624359.jpg,0244,0244,within,68,70,30
0244_31226511.jpg,0244_31475194.jpg,0244,0244,within,66,64,26
0244_21626975.jpg,0244_29577153.jpg,0244,0244,within,50,42,18
0244_18002848.jpg,0244_32472262.jpg,0244,0244,within,58,54,24
0540_12541506.jpg,0540_30317859.jpg,0540,0540,within,64,56,10
0540_12819400.jpg,0540_32647154.jpg,0540,0540,within,54,56,28
0540_12980532.jpg,0540_26726329.jpg,0540,0540,within,54,60,50
0540_18505372.jpg,0540_26375627.jpg,0540,0540,within,34,36,16
0540_12556521.jpg,0540_27155603.jpg,0540,0540,within,70,70,52
0772_21650254.jpg,0772_24415127.jpg,0772,0772,within,54,58,22
0772_23266374.jpg,0772_27406587.jpg,0772,0772,within,72,62,18
0772_22259198.jpg,0772_24735309.jpg,0772,0772,within,58,62,20
0772_23518135.jpg,0772_34364756.jpg,0772,0772,within,46,44,12
0772_23266922.jpg,0772_24356147.jpg,0772,0772,within,66,64,20
0787_24922993.jpg,0787_24956745.jpg,0787,0787,within,44,44,14
0787_21998950.jpg,0787_22978127.jpg,0787,0787,within,56,62,24
0787_22711544.jpg,0787_22981514.jpg,0787,0787,within,60,56,30
0787_23386454.jpg,0787_25266571.jpg,0787,0787,within,64,62,28
0787_22976766.jpg,0787_22981097.jpg,0787,0787,within,62,62,22
0394_11934612.jpg,0394_27414617.jpg,0394,0394,within,46,42,12
0394_11038445.jpg,0394_11934612.jpg,0394,0394,within,56,44,24
0394_10983061.jpg,0394_27414617.jpg,0394,0394,within,50,46,18
0394_10983061.jpg,0394_11934786.jpg,0394,0394,within,16,22,10
0394_11934673.jpg,0394_24791066.jpg,0394,0394,within,118,114,112
0201_16164725.jpg,0201_19908569.jpg,0201,0201,within,26,26,30
0201_11047923.jpg,0201_11677834.jpg,0201,0201,within,30,30,42
0201_10397428.jpg,0201_16164725.jpg,0201,0201,within,32,30,22
0201_10640571.jpg,0201_11610443.jpg,0201,0201,within,36,38,40
0201_11047923.jpg,0201_17875569.jpg,0201,0201,within,34,38,52
0027_10185273.jpg,0027_10932967.jpg,0027,0027,within,32,32,23
0027_10185223.jpg,0027_20050781.jpg,0027,0027,within,32,26,50
0027_14132433.jpg,0027_14132449.jpg,0027,0027,within,0,0,0
0027_10932967.jpg,0027_20050781.jpg,0027,0027,within,22,18,22
0027_16842874.jpg,0027_28145513.jpg,0027,0027,within,32,28,28
0467_12437372.jpg,0467_15361607.jpg,0467,0467,within,40,30,6
0467_15361607.jpg,0467_15911192.jpg,0467,0467,within,38,34,10
0467_12149915.jpg,0467_15911192.jpg,0467,0467,within,36,30,8
0467_15911192.jpg,0467_17910986.jpg,0467,0467,within,30,30,12
0467_12437372.jpg,0467_19198738.jpg,0467,0467,within,40,40,12
0965_27194677.jpg,0965_30716588.jpg,0965,0965,within,46,50,40
0965_27194465.jpg,0965_27194595.jpg,0965,0965,within,60,58,46
0965_27194815.jpg,0965_27195140.jpg,0965,0965,within,64,64,44
0965_27194260.jpg,0965_27194904.jpg,0965,0965,within,64,56,70
0965_27194053.jpg,0965_27195140.jpg,0965,0965,within,64,64,52
0805_27054400.jpg,0805_31454381.jpg,0805,0805,within,18,16,6
0805_22152337.jpg,0805_28501360.jpg,0805,0805,within,40,40,18
0805_22152368.jpg,0805_32404183.jpg,0805,0805,within,46,44,30
0805_22152337.jpg,0805_31454381.jpg,0805,0805,within,38,44,20
0805_27054330.jpg,0805_28501360.jpg,0805,0805,within,42,40,22
0068_11860556.jpg,0068_19730627.jpg,0068,0068,within,38,28,6
0068_11860556.jpg,0068_19973784.jpg,0068,0068,within,28,24,2
0068_11642133.jpg,0068_20743419.jpg,0068,0068,within,52,52,26
0068_11860551.jpg,0068_19973784.jpg,0068,0068,within,28,24,2
0068_19686395.jpg,0068_21436261.jpg,0068,0068,within,44,32,22
0506_13328746.jpg,0506_34183708.jpg,0506,0506,within,66,64,68
0506_13322145.jpg,0506_34293800.jpg,0506,0506,within,78,78,60
0506_12371011.jpg,0506_34565233.jpg,0506,0506,within,44,54,36
0506_32086191.jpg,0506_32501027.jpg,0506,0506,within,48,40,34
0506_31682645.jpg,0506_33840283.jpg,0506,0506,within,58,58,30
0384_10657552.jpg,0384_11230244.jpg,0384,0384,within,56,52,22
0384_10720874.jpg,0384_10721315.jpg,0384,0384,within,58,60,36
0384_10882119.jpg,0384_11025972.jpg,0384,0384,within,44,38,14
0384_10882119.jpg,0384_23058165.jpg,0384,0384,within,54,58,36
0384_11230533.jpg,0384_23058165.jpg,0384,0384,within,42,42,24
0274_13202024.jpg,0274_17222675.jpg,0274,0274,within,50,54,28
0274_10426186.jpg,0274_26618361.jpg,0274,0274,within,54,42,28
0274_11141137.jpg,0274_34325577.jpg,0274,0274,within,46,46,30
0274_11072276.jpg,0274_12600418.jpg,0274,0274,within,54,56,34
0274_12804159.jpg,0274_22255766.jpg,0274,0274,within,54,54,28
0812_22256996.jpg,0812_22291970.jpg,0812,0812,within,62,54,6
0812_22287293.jpg,0812_22317961.jpg,0812,0812,within,74,78,42
0812_22265900.jpg,0812_22416704.jpg,0812,0812,within,56,50,22
0812_22416704.jpg,0812_22658586.jpg,0812,0812,within,84,76,58
0812_22256996.jpg,0812_22333022.jpg,0812,0812,within,62,64,38
0916_27648041.jpg,0916_31352775.jpg,0916,0916,within,44,44,14
0916_31352775.jpg,0916_34712972.jpg,0916,0916,within,50,48,12
0916_34585576.jpg,0916_34712972.jpg,0916,0916,within,38,38,20
0916_27629263.jpg,0916_27838659.jpg,0916,0916,within,56,48,14
0916_27648108.jpg,0916_34712972.jpg,0916,0916,within,52,54,26
0832_22561670.jpg,0832_23005606.jpg,0832,0832,within,42,38,28
0832_22728112.jpg,0832_25159808.jpg,0832,0832,within,40,40,26
0832_22728112.jpg,0832_27591832.jpg,0832,0832,within,46,48,38
0832_22561670.jpg,0832_27591832.jpg,0832,0832,within,36,40,22
0832_23005606.jpg,0832_24325171.jpg,0832,0832,within,52,44,26
0822_26352621.jpg,0822_29154561.jpg,0822,0822,within,44,46,20
0822_29118696.jpg,0822_33602902.jpg,0822,0822,within,46,52,10
0822_25315828.jpg,0822_28172639.jpg,0822,0822,within,40,42,22
0822_22684045.jpg,0822_31403198.jpg,0822,0822,within,72,64,38
0822_22684015.jpg,0822_23130247.jpg,0822,0822,within,56,46,42
0944_28760817.jpg,0944_31844341.jpg,0944,0944,within,90,94,32
0944_30108391.jpg,0944_30174977.jpg,0944,0944,within,84,72,24
0944_30173647.jpg,0944_31844341.jpg,0944,0944,within,92,94,36
0944_30173647.jpg,0944_30174790.jpg,0944,0944,within,24,22,12
0944_26269664.jpg,0944_30175452.jpg,0944,0944,within,40,38,16
0478_23167157.jpg,0478_29253751.jpg,0478,0478,within,44,38,28
0478_11673031.jpg,0478_23798061.jpg,0478,0478,within,42,42,40
0478_12706759.jpg,0478_27151400.jpg,0478,0478,within,52,50,36
0478_21786237.jpg,0478_22350415.jpg,0478,0478,within,44,36,20
0478_20537579.jpg,0478_27151400.jpg,0478,0478,within,48,50,34
0103_10343312.jpg,0103_11106316.jpg,0103,0103,within,44,46,58
0103_10191848.jpg,0103_10561449.jpg,0103,0103,within,44,48,54
0103_10605486.jpg,0103_11250602.jpg,0103,0103,within,46,36,52
0103_11106316.jpg,0103_14604908.jpg,0103,0103,within,28,28,46
0103_10605486.jpg,0103_11257358.jpg,0103,0103,within,22,24,30
0841_22672008.jpg,0841_23897849.jpg,0841,0841,within,78,78,18
0841_22686479.jpg,0841_27541623.jpg,0841,0841,within,56,46,16
0841_22821678.jpg,0841_23897827.jpg,0841,0841,within,68,74,30
0841_22671932.jpg,0841_23897827.jpg,0841,0841,within,84,82,30
0841_22686479.jpg,0841_23466737.jpg,0841,0841,within,76,70,24
0893_24094718.jpg,0893_24102035.jpg,0893,0893,within,52,46,10
0893_24082514.jpg,0893_24686035.jpg,0893,0893,within,46,42,10
0893_24088629.jpg,0893_24128338.jpg,0893,0893,within,40,44,4
0893_24084057.jpg,0893_24094718.jpg,0893,0893,within,44,36,10
0893_24084057.jpg,0893_24686035.jpg,0893,0893,within,42,34,14
0215_10247270.jpg,0215_25099884.jpg,0215,0215,within,48,38,14
0215_10247247.jpg,0215_10451495.jpg,0215,0215,within,54,60,66
0215_10247247.jpg,0215_16786735.jpg,0215,0215,within,42,46,24
0215_16786735.jpg,0215_25099884.jpg,0215,0215,within,46,48,22
0215_10247247.jpg,0215_10663309.jpg,0215,0215,within,36,40,24
0064_11718808.jpg,0064_11980161.jpg,0064,0064,within,90,94,36
0064_24236419.jpg,0064_30714150.jpg,0064,0064,within,74,68,36
0064_24236419.jpg,0064_29499807.jpg,0064,0064,within,78,72,34
0064_12182424.jpg,0064_20503406.jpg,0064,0064,within,68,62,38
0064_10818655.jpg,0064_29499807.jpg,0064,0064,within,64,62,20
0182_18944718.jpg,0182_32015615.jpg,0182,0182,within,42,36,18
0182_24307157.jpg,0182_33935249.jpg,0182,0182,within,38,48,22
0182_15157917.jpg,0182_29940093.jpg,0182,0182,within,76,78,28
0182_18927256.jpg,0182_23294348.jpg,0182,0182,within,58,52,24
0182_10224286.jpg,0182_26815674.jpg,0182,0182,within,18,30,16
0897_24120304.jpg,0897_33877298.jpg,0897,0897,within,44,30,18
0897_34106164.jpg,0897_34189882.jpg,0897,0897,within,62,54,8
0897_24123477.jpg,0897_33877265.jpg,0897,0897,within,48,30,14
0897_24123429.jpg,0897_33763725.jpg,0897,0897,within,62,60,12
0897_24139853.jpg,0897_34106081.jpg,0897,0897,within,68,56,4
0864_33360234.jpg,0864_34156046.jpg,0864,0864,within,110,112,104
0864_31825944.jpg,0864_32263651.jpg,0864,0864,within,108,108,66
0864_27385825.jpg,0864_33895408.jpg,0864,0864,within,122,122,102
0864_27385689.jpg,0864_33895408.jpg,0864,0864,within,130,124,106
0864_23081100.jpg,0864_27385839.jpg,0864,0864,within,100,100,14
0417_10954105.jpg,0417_11195033.jpg,0417,0417,within,48,48,16
0417_11069831.jpg,0417_11097498.jpg,0417,0417,within,42,40,8
0417_10959580.jpg,0417_11097498.jpg,0417,0417,within,42,44,12
0417_11020185.jpg,0417_11167209.jpg,0417,0417,within,60,50,9
0417_11008961.jpg,0417_11055220.jpg,0417,0417,within,40,34,5
0952_27740382.jpg,0952_31727176.jpg,0952,0952,within,54,46,52
0952_27740382.jpg,0952_31727348.jpg,0952,0952,within,50,54,60
0952_27740298.jpg,0952_27740382.jpg,0952,0952,within,62,48,40
0952_26472058.jpg,0952_27740298.jpg,0952,0952,within,52,48,48
0952_26958453.jpg,0952_27740382.jpg,0952,0952,within,42,40,64
0191_15192683.jpg,0191_19630058.jpg,0191,0191,within,56,58,48
0191_10227378.jpg,0191_22800538.jpg,0191,0191,within,44,38,18
0191_13919056.jpg,0191_15192662.jpg,0191,0191,within,50,54,36
0191_13919056.jpg,0191_22732771.jpg,0191,0191,within,48,56,32
0191_10942863.jpg,0191_15192683.jpg,0191,0191,within,44,46,42
0705_24008467.jpg,0705_30268009.jpg,0705,0705,within,30,32,18
0705_24008467.jpg,0705_24258545.jpg,0705,0705,within,34,36,14
0705_25890957.jpg,0705_27417361.jpg,0705,0705,within,58,56,24
0705_24232933.jpg,0705_30269118.jpg,0705,0705,within,28,22,2
0705_18176848.jpg,0705_31219446.jpg,0705,0705,within,54,44,30
0949_27958065.jpg,0949_28199152.jpg,0949,0949,within,84,78,52
0949_27958265.jpg,0949_28050124.jpg,0949,0949,within,82,78,36
0949_26755398.jpg,0949_26967144.jpg,0949,0949,within,94,80,24
0949_27958065.jpg,0949_27958265.jpg,0949,0949,within,0,0,0
0949_28199152.jpg,0949_28214451.jpg,0949,0949,within,70,82,34
0421_11735554.jpg,0421_24912006.jpg,0421,0421,within,96,98,66
0421_11735449.jpg,0421_22859653.jpg,0421,0421,within,58,64,20
0421_27863392.jpg,0421_28270387.jpg,0421,0421,within,86,84,56
0421_11735554.jpg,0421_27345982.jpg,0421,0421,within,102,96,72
0421_24529162.jpg,0421_25996251.jpg,0421,0421,within,74,74,30
0461_11430670.jpg,0461_11436675.jpg,0461,0461,within,48,54,30
0461_11430670.jpg,0461_11436231.jpg,0461,0461,within,52,46,26
0461_11430670.jpg,0461_12636582.jpg,0461,0461,within,34,40,22
0461_11430328.jpg,0461_11435143.jpg,0461,0461,within,68,62,38
0461_11430328.jpg,0461_11436231.jpg,0461,0461,within,44,42,16
0987_28345615.jpg,0987_28991512.jpg,0987,0987,within,56,54,34
0987_28347432.jpg,0987_31678825.jpg,0987,0987,within,48,42,36
0987_28347432.jpg,0987_32300385.jpg,0987,0987,within,48,46,26
0987_28991512.jpg,0987_30764822.jpg,0987,0987,within,52,48,30
0987_30046511.jpg,0987_30886243.jpg,0987,0987,within,54,50,38
0338_14873244.jpg,0338_32717804.jpg,0338,0338,within,124,124,142
0338_28039852.jpg,0338_28603985.jpg,0338,0338,within,50,58,24
0338_28285490.jpg,0338_32695271.jpg,0338,0338,within,38,26,26
0338_31044804.jpg,0338_33993904.jpg,0338,0338,within,26,30,10
0338_22324987.jpg,0338_31014278.jpg,0338,0338,within,100,96,56
0493_11902711.jpg,0493_11903016.jpg,0493,0493,within,48,50,18
0493_15159253.jpg,0493_29047550.jpg,0493,0493,within,56,48,24
0493_15159253.jpg,0493_15253522.jpg,0493,0493,within,46,36,22
0493_11902425.jpg,0493_15159253.jpg,0493,0493,within,42,46,12
0493_13447689.jpg,0493_15639835.jpg,0493,0493,within,42,40,20
1028_32611968.jpg,1028_32612413.jpg,1028,1028,within,62,54,32
1028_32612286.jpg,1028_32612607.jpg,1028,1028,within,60,54,40
1028_32611858.jpg,1028_32612607.jpg,1028,1028,within,72,62,42
1028_32612042.jpg,1028_32612286.jpg,1028,1028,within,56,54,24
1028_32611858.jpg,1028_32611968.jpg,1028,1028,within,62,64,44
0361_10530070.jpg,0361_10618932.jpg,0361,0361,within,72,64,102
0361_11559419.jpg,0361_32789298.jpg,0361,0361,within,64,58,91
0361_22561962.jpg,0361_34158288.jpg,0361,0361,within,48,54,48
0361_32473526.jpg,0361_32513572.jpg,0361,0361,within,58,54,9
0361_10530070.jpg,0361_21595520.jpg,0361,0361,within,58,70,72
0751_24664333.jpg,0751_33755521.jpg,0751,0751,within,82,82,20
0751_28013366.jpg,0751_30073692.jpg,0751,0751,within,104,104,30
0751_27975815.jpg,0751_30245480.jpg,0751,0751,within,84,82,10
0751_30274736.jpg,0751_30656352.jpg,0751,0751,within,94,84,26
0751_30271700.jpg,0751_34487031.jpg,0751,0751,within,82,86,30
0542_12575767.jpg,0542_15931902.jpg,0542,0542,within,30,30,8
0542_15931764.jpg,0542_15931902.jpg,0542,0542,within,18,20,4
0542_15932448.jpg,0542_20256268.jpg,0542,0542,within,32,24,4
0542_12575767.jpg,0542_15931848.jpg,0542,0542,within,30,26,14
0542_12570384.jpg,0542_15931764.jpg,0542,0542,within,30,28,16
0768_21328820.jpg,0768_22098727.jpg,0768,0768,within,60,62,34
0768_21776551.jpg,0768_22331078.jpg,0768,0768,within,62,58,32
0768_25501281.jpg,0768_30273811.jpg,0768,0768,within,54,50,34
0768_21328931.jpg,0768_25392828.jpg,0768,0768,within,52,50,22
0768_26970048.jpg,0768_27284597.jpg,0768,0768,within,56,64,36
0458_11415035.jpg,0458_34121156.jpg,0458,0458,within,60,62,24
0458_11414957.jpg,0458_11415195.jpg,0458,0458,within,74,78,40
0458_11414566.jpg,0458_11415195.jpg,0458,0458,within,64,62,36
0458_16519785.jpg,0458_21639696.jpg,0458,0458,within,68,66,52
0458_11434847.jpg,0458_11473769.jpg,0458,0458,within,76,68,28
0105_10540863.jpg,0105_15687392.jpg,0105,0105,within,44,36,38
0105_10192612.jpg,0105_16770302.jpg,0105,0105,within,38,38,24
0105_10508618.jpg,0105_12302448.jpg,0105,0105,within,38,34,34
0105_10406674.jpg,0105_12302448.jpg,0105,0105,within,48,58,59
0105_10406666.jpg,0105_15687392.jpg,0105,0105,within,48,56,46
0332_10428378.jpg,0332_10553886.jpg,0332,0332,within,60,52,46
0332_10427607.jpg,0332_10666878.jpg,0332,0332,within,62,58,30
0332_10428668.jpg,0332_10609462.jpg,0332,0332,within,56,64,18
0332_10609462.jpg,0332_11239078.jpg,0332,0332,within,60,70,34
0332_10427607.jpg,0332_10553886.jpg,0332,0332,within,52,48,42
0293_10620412.jpg,0293_11485710.jpg,0293,0293,within,54,48,34
0293_10462348.jpg,0293_27788824.jpg,0293,0293,within,82,86,44
0293_12035408.jpg,0293_29936719.jpg,0293,0293,within,56,58,26
0293_10462348.jpg,0293_15528789.jpg,0293,0293,within,92,84,36
0293_13281715.jpg,0293_29936719.jpg,0293,0293,within,30,26,6
0219_13060034.jpg,0219_20342651.jpg,0219,0219,within,76,62,60
0219_13498334.jpg,0219_20324429.jpg,0219,0219,within,54,48,8
0219_10416216.jpg,0219_29184990.jpg,0219,0219,within,66,64,50
0219_11712632.jpg,0219_12832023.jpg,0219,0219,within,82,72,32
0219_13417596.jpg,0219_16079926.jpg,0219,0219,within,76,78,24
0775_23741804.jpg,0775_25131150.jpg,0775,0775,within,32,30,38
0775_26675046.jpg,0775_31894359.jpg,0775,0775,within,28,32,28
0775_25131150.jpg,0775_29323684.jpg,0775,0775,within,26,28,36
0775_23741804.jpg,0775_31894359.jpg,0775,0775,within,22,34,26
0775_23741804.jpg,0775_28319204.jpg,0775,0775,within,30,36,36
0495_2791.jpg,0495_32789823.jpg,0495,0495,within,74,64,42
0495_13814311.jpg,0495_13886765.jpg,0495,0495,within,50,48,38
0495_14312050.jpg,0495_2809.jpg,0495,0495,within,62,58,59
0495_11912413.jpg,0495_29669380.jpg,0495,0495,within,52,44,43
0495_13804898.jpg,0495_14168834.jpg,0495,0495,within,34,36,8
1033_33486700.jpg,1033_33486802.jpg,1033,1033,within,58,48,16
1033_33486618.jpg,1033_33486894.jpg,1033,1033,within,70,60,24
1033_33486677.jpg,1033_33486802.jpg,1033,1033,within,52,44,24
1033_33486597.jpg,1033_33486714.jpg,1033,1033,within,62,50,12
1033_33486618.jpg,1033_33486737.jpg,1033,1033,within,76,78,24
0879_27318342.jpg,0879_34145272.jpg,0879,0879,within,38,34,22
0879_24312367.jpg,0879_26304325.jpg,0879,0879,within,42,42,14
0879_24875771.jpg,0879_34145272.jpg,0879,0879,within,32,34,24
0879_24875748.jpg,0879_27318342.jpg,0879,0879,within,40,36,18
0879_24312351.jpg,0879_26304378.jpg,0879,0879,within,34,36,18
1009_30384270.jpg,1009_30384804.jpg,1009,1009,within,86,80,58
1009_30384576.jpg,1009_30416485.jpg,1009,1009,within,54,54,14
1009_30384270.jpg,1009_30385832.jpg,1009,1009,within,72,72,48
1009_30384270.jpg,1009_30403414.jpg,1009,1009,within,82,74,46
1009_30384804.jpg,1009_30416485.jpg,1009,1009,within,84,76,32
0743_28174342.jpg,0743_33377384.jpg,0743,0743,within,64,56,30
0743_30653206.jpg,0743_30893927.jpg,0743,0743,within,62,74,46
0743_25388648.jpg,0743_27828601.jpg,0743,0743,within,70,70,36
0743_28556877.jpg,0743_29461602.jpg,0743,0743,within,48,46,30
0743_29915698.jpg,0743_33724469.jpg,0743,0743,within,48,50,34
0938_25954899.jpg,0938_27300224.jpg,0938,0938,within,66,68,24
0938_25954899.jpg,0938_27363340.jpg,0938,0938,within,60,68,16
0938_26921079.jpg,0938_27259342.jpg,0938,0938,within,68,68,28
0938_27107201.jpg,0938_27258861.jpg,0938,0938,within,58,62,20
0938_26380722.jpg,0938_27258861.jpg,0938,0938,within,36,32,4
0248_11050767.jpg,0248_22789276.jpg,0248,0248,within,32,32,12
0248_24457239.jpg,0248_31019530.jpg,0248,0248,within,54,56,44
0248_23526380.jpg,0248_32269171.jpg,0248,0248,within,36,30,10
0248_13421764.jpg,0248_25850054.jpg,0248,0248,within,50,50,40
0248_33669657.jpg,0248_34720869.jpg,0248,0248,within,40,46,38
0995_28769555.jpg,0995_29119805.jpg,0995,0995,within,84,78,48
0995_28769173.jpg,0995_28769555.jpg,0995,0995,within,78,74,38
0995_28769173.jpg,0995_29123515.jpg,0995,0995,within,70,66,32
0995_28986756.jpg,0995_29216092.jpg,0995,0995,within,44,40,16
0995_28987337.jpg,0995_30351071.jpg,0995,0995,within,76,72,22
0070_11632234.jpg,0070_29670901.jpg,0070,0070,within,76,70,18
0070_11385327.jpg,0070_21637385.jpg,0070,0070,within,56,46,18
0070_12644010.jpg,0070_31076538.jpg,0070,0070,within,68,72,42
0070_12674615.jpg,0070_31637376.jpg,0070,0070,within,66,72,24
0070_10401789.jpg,0070_11006464.jpg,0070,0070,within,72,70,28
0659_15993501.jpg,0659_18380194.jpg,0659,0659,within,78,70,24
0659_26879039.jpg,0659_27872019.jpg,0659,0659,within,32,28,18
0659_15993396.jpg,0659_32102143.jpg,0659,0659,within,46,42,16
0659_15993460.jpg,0659_15993519.jpg,0659,0659,within,46,42,14
0659_15997220.jpg,0659_16199225.jpg,0659,0659,within,42,36,18
0584_16026276.jpg,0584_28337181.jpg,0584,0584,within,72,74,62
0584_14105358.jpg,0584_15033837.jpg,0584,0584,within,52,42,32
0584_16026310.jpg,0584_19704677.jpg,0584,0584,within,48,42,44
